# Sao Paulo Mirante (A701), -23.496289, -46.620067, 785.64 m
# date,°C,%,hPa,mm,m/s,degree
date,tc,rh,pr,rr,ws,wd
2024-08-17 17:00:00-03:00,28.6,20.0,928.2,0.0,0.5,132.0
2024-08-17 18:00:00-03:00,25.7,25.0,928.6,0.0,0.7,80.0
2024-08-17 19:00:00-03:00,25.1,26.0,928.9,0.0,0.6,63.0
2024-08-17 20:00:00-03:00,24.5,28.0,929.4,0.0,1.1,78.0
2024-08-17 21:00:00-03:00,22.6,32.0,929.7,0.0,0.6,82.0
2024-08-17 22:00:00-03:00,21.6,37.0,929.9,0.0,0.1,71.0
2024-08-17 23:00:00-03:00,21.5,38.0,929.8,0.0,0.0,44.0
2024-08-18 00:00:00-03:00,19.8,44.0,929.8,0.0,0.0,54.0
2024-08-18 01:00:00-03:00,19.4,47.0,929.6,0.0,0.0,78.0
2024-08-18 02:00:00-03:00,18.7,52.0,929.2,0.0,0.0,76.0
2024-08-18 03:00:00-03:00,17.7,56.0,929.0,0.0,0.0,185.0
2024-08-18 04:00:00-03:00,17.4,58.0,929.0,0.0,0.0,78.0
2024-08-18 05:00:00-03:00,16.3,63.0,929.2,0.0,0.0,123.0
2024-08-18 06:00:00-03:00,15.7,65.0,929.7,0.0,0.0,120.0
2024-08-18 07:00:00-03:00,16.3,65.0,930.1,0.0,0.0,116.0
2024-08-18 08:00:00-03:00,19.2,52.0,930.7,0.0,1.0,126.0
2024-08-18 09:00:00-03:00,22.4,41.0,931.2,0.0,0.9,102.0
2024-08-18 10:00:00-03:00,24.9,34.0,931.3,0.0,0.7,121.0
2024-08-18 11:00:00-03:00,28.0,27.0,930.9,0.0,1.5,119.0
2024-08-18 12:00:00-03:00,29.9,22.0,930.0,0.0,1.3,133.0
2024-08-18 13:00:00-03:00,30.7,18.0,929.1,0.0,1.2,110.0
2024-08-18 14:00:00-03:00,30.9,16.0,928.2,0.0,1.0,109.0
2024-08-18 15:00:00-03:00,31.9,13.0,927.5,0.0,1.0,120.0
2024-08-18 16:00:00-03:00,31.1,15.0,927.4,0.0,1.5,119.0
2024-08-18 17:00:00-03:00,29.0,21.0,927.6,0.0,2.0,142.0
2024-08-18 18:00:00-03:00,26.8,20.0,927.9,0.0,1.3,115.0
2024-08-18 19:00:00-03:00,25.0,29.0,928.2,0.0,0.6,56.0
2024-08-18 20:00:00-03:00,23.8,32.0,928.7,0.0,0.9,80.0
2024-08-18 21:00:00-03:00,22.6,36.0,929.2,0.0,0.9,101.0
2024-08-18 22:00:00-03:00,21.8,39.0,929.5,0.0,0.0,80.0
2024-08-18 23:00:00-03:00,20.5,46.0,929.7,0.0,0.0,115.0
2024-08-19 00:00:00-03:00,19.6,48.0,929.7,0.0,0.0,138.0
2024-08-19 01:00:00-03:00,19.2,50.0,929.5,0.0,0.0,104.0
2024-08-19 02:00:00-03:00,18.9,53.0,929.1,0.0,0.0,113.0
2024-08-19 03:00:00-03:00,17.8,57.0,928.8,0.0,0.0,108.0
2024-08-19 04:00:00-03:00,17.2,56.0,928.8,0.0,0.0,94.0
2024-08-19 05:00:00-03:00,16.6,57.0,929.0,0.0,0.0,85.0
2024-08-19 06:00:00-03:00,16.4,58.0,929.3,0.0,0.0,76.0
2024-08-19 07:00:00-03:00,17.6,54.0,929.8,0.0,0.0,93.0
2024-08-19 08:00:00-03:00,20.1,45.0,930.2,0.0,0.5,104.0
2024-08-19 09:00:00-03:00,23.2,38.0,930.6,0.0,0.1,133.0
2024-08-19 10:00:00-03:00,25.6,31.0,930.5,0.0,0.1,358.0
2024-08-19 11:00:00-03:00,28.4,28.0,929.9,0.0,0.3,355.0
2024-08-19 12:00:00-03:00,30.7,23.0,929.1,0.0,0.5,317.0
2024-08-19 13:00:00-03:00,32.3,16.0,928.1,0.0,1.3,294.0
2024-08-19 14:00:00-03:00,31.0,15.0,927.2,0.0,3.2,345.0
2024-08-19 15:00:00-03:00,31.8,15.0,926.7,0.0,1.5,308.0
2024-08-19 16:00:00-03:00,30.7,18.0,926.5,0.0,2.3,340.0
2024-08-19 17:00:00-03:00,29.6,20.0,926.9,0.0,1.6,298.0
2024-08-19 18:00:00-03:00,28.1,23.0,927.4,0.0,2.0,339.0
2024-08-19 19:00:00-03:00,26.2,27.0,928.0,0.0,0.3,288.0
2024-08-19 20:00:00-03:00,25.2,28.0,928.6,0.0,0.7,316.0
2024-08-19 21:00:00-03:00,25.5,29.0,929.1,0.0,1.5,330.0
2024-08-19 22:00:00-03:00,24.1,33.0,929.4,0.0,0.5,8.0
2024-08-19 23:00:00-03:00,23.6,34.0,929.3,0.0,1.1,19.0
2024-08-20 00:00:00-03:00,22.8,35.0,928.7,0.0,2.3,33.0
2024-08-20 01:00:00-03:00,21.2,42.0,928.5,0.0,0.0,165.0
2024-08-20 02:00:00-03:00,20.8,44.0,928.4,0.0,0.0,294.0
2024-08-20 03:00:00-03:00,19.9,49.0,928.4,0.0,0.0,54.0
2024-08-20 04:00:00-03:00,19.1,52.0,928.5,0.0,0.0,21.0
2024-08-20 05:00:00-03:00,18.7,54.0,928.6,0.0,0.0,67.0
2024-08-20 06:00:00-03:00,17.8,59.0,929.5,0.0,0.2,252.0
2024-08-20 07:00:00-03:00,18.4,56.0,930.2,0.0,0.0,304.0
2024-08-20 08:00:00-03:00,21.6,48.0,930.8,0.0,0.0,48.0
2024-08-20 09:00:00-03:00,24.3,41.0,931.3,0.0,0.1,31.0
2024-08-20 10:00:00-03:00,25.6,36.0,931.3,0.0,0.7,92.0
2024-08-20 11:00:00-03:00,27.9,31.0,931.0,0.0,0.8,84.0
2024-08-20 12:00:00-03:00,29.9,25.0,930.3,0.0,0.7,153.0
2024-08-20 13:00:00-03:00,31.2,21.0,929.4,0.0,1.0,211.0
2024-08-20 14:00:00-03:00,31.6,18.0,928.5,0.0,1.0,139.0
2024-08-20 15:00:00-03:00,31.6,18.0,927.9,0.0,1.6,232.0
2024-08-20 16:00:00-03:00,29.9,24.0,928.0,0.0,2.2,182.0
2024-08-20 17:00:00-03:00,24.9,45.0,928.6,0.0,3.5,202.0
2024-08-20 18:00:00-03:00,20.1,69.0,929.7,0.0,1.8,185.0
2024-08-20 19:00:00-03:00,18.1,76.0,930.4,0.0,1.7,186.0
2024-08-20 20:00:00-03:00,17.8,80.0,931.0,0.0,1.3,197.0
2024-08-20 21:00:00-03:00,17.4,82.0,931.5,0.0,2.1,202.0
2024-08-20 22:00:00-03:00,17.5,82.0,931.9,0.0,0.8,181.0
2024-08-20 23:00:00-03:00,16.8,82.0,932.1,0.0,2.2,205.0
2024-08-21 00:00:00-03:00,16.5,80.0,932.0,0.0,2.3,205.0
2024-08-21 01:00:00-03:00,16.6,79.0,931.3,0.0,1.7,217.0
2024-08-21 02:00:00-03:00,16.6,77.0,930.8,0.0,1.3,157.0
2024-08-21 03:00:00-03:00,16.4,77.0,930.6,0.0,1.5,180.0
2024-08-21 04:00:00-03:00,16.2,78.0,930.6,0.0,0.8,183.0
2024-08-21 05:00:00-03:00,16.0,78.0,930.9,0.0,1.5,186.0
2024-08-21 06:00:00-03:00,15.7,78.0,931.3,0.0,2.6,140.0
2024-08-21 07:00:00-03:00,15.8,77.0,931.6,0.0,2.4,144.0
2024-08-21 08:00:00-03:00,16.8,74.0,932.0,0.0,2.6,126.0
2024-08-21 09:00:00-03:00,18.6,65.0,932.2,0.0,2.7,128.0
2024-08-21 10:00:00-03:00,19.7,59.0,932.1,0.0,2.7,131.0
2024-08-21 11:00:00-03:00,22.5,50.0,931.3,0.0,2.8,117.0
2024-08-21 12:00:00-03:00,24.8,40.0,930.2,0.0,3.3,109.0
2024-08-21 13:00:00-03:00,27.0,34.0,929.2,0.0,2.2,130.0
2024-08-21 14:00:00-03:00,28.5,32.0,928.1,0.0,1.5,120.0
2024-08-21 15:00:00-03:00,28.2,34.0,927.4,0.0,2.4,146.0
2024-08-21 16:00:00-03:00,27.7,34.0,927.1,0.0,1.9,148.0
2024-08-21 17:00:00-03:00,26.3,34.0,927.3,0.0,1.6,100.0
2024-08-21 18:00:00-03:00,24.7,37.0,927.4,0.0,1.9,123.0
2024-08-21 19:00:00-03:00,23.2,43.0,928.0,0.0,0.7,132.0
2024-08-21 20:00:00-03:00,22.3,46.0,928.6,0.0,0.0,135.0
2024-08-21 21:00:00-03:00,21.2,48.0,928.9,0.0,0.6,110.0
2024-08-21 22:00:00-03:00,20.8,52.0,929.0,0.0,0.9,113.0
2024-08-21 23:00:00-03:00,20.5,54.0,928.8,0.0,1.4,109.0
2024-08-22 00:00:00-03:00,20.1,57.0,928.4,0.0,2.0,114.0
2024-08-22 01:00:00-03:00,19.3,61.0,928.2,0.0,1.8,111.0
2024-08-22 02:00:00-03:00,18.4,65.0,927.9,0.0,1.3,108.0
2024-08-22 03:00:00-03:00,17.9,68.0,927.4,0.0,1.4,118.0
2024-08-22 04:00:00-03:00,17.4,71.0,927.1,0.0,1.7,112.0
2024-08-22 05:00:00-03:00,16.8,75.0,927.0,0.0,1.5,118.0
2024-08-22 06:00:00-03:00,16.4,77.0,927.4,0.0,1.2,110.0
2024-08-22 07:00:00-03:00,16.4,77.0,927.9,0.0,0.9,117.0
2024-08-22 08:00:00-03:00,18.9,66.0,928.5,0.0,1.6,106.0
2024-08-22 09:00:00-03:00,22.1,52.0,928.9,0.0,1.2,91.0
2024-08-22 10:00:00-03:00,23.9,42.0,928.9,0.0,1.6,101.0
2024-08-22 11:00:00-03:00,27.2,33.0,928.3,0.0,0.7,19.0
2024-08-22 12:00:00-03:00,29.5,25.0,927.4,0.0,2.8,40.0
2024-08-22 13:00:00-03:00,30.2,20.0,926.5,0.0,4.2,360.0
2024-08-22 14:00:00-03:00,31.0,18.0,925.7,0.0,2.6,40.0
2024-08-22 15:00:00-03:00,31.0,18.0,925.2,0.0,3.4,356.0
2024-08-22 16:00:00-03:00,30.8,19.0,925.0,0.0,2.5,347.0
2024-08-22 17:00:00-03:00,30.2,18.0,925.0,0.0,2.0,3.0
2024-08-22 18:00:00-03:00,27.6,23.0,925.0,0.0,0.7,23.0
2024-08-22 19:00:00-03:00,25.9,28.0,925.4,0.0,0.7,60.0
2024-08-22 20:00:00-03:00,24.5,31.0,925.6,0.0,1.3,89.0
2024-08-22 21:00:00-03:00,23.5,34.0,925.7,0.0,1.3,76.0
2024-08-22 22:00:00-03:00,22.9,34.0,925.8,0.0,0.2,67.0
2024-08-22 23:00:00-03:00,21.4,41.0,925.9,0.0,0.0,168.0
2024-08-23 00:00:00-03:00,21.1,42.0,926.3,0.0,0.1,136.0
2024-08-23 01:00:00-03:00,20.7,43.0,925.9,0.0,0.0,107.0
2024-08-23 02:00:00-03:00,20.6,45.0,925.6,0.0,0.0,187.0
2024-08-23 03:00:00-03:00,20.3,44.0,925.2,0.0,0.2,283.0
2024-08-23 04:00:00-03:00,19.6,49.0,925.0,0.0,0.0,228.0
2024-08-23 05:00:00-03:00,19.1,49.0,924.9,0.0,0.0,159.0
2024-08-23 06:00:00-03:00,18.7,52.0,925.3,0.0,0.0,208.0
2024-08-23 07:00:00-03:00,18.9,54.0,925.5,0.0,0.0,212.0
2024-08-23 08:00:00-03:00,21.6,46.0,925.6,0.0,1.7,140.0
2024-08-23 09:00:00-03:00,25.0,36.0,925.5,0.0,1.5,124.0
2024-08-23 10:00:00-03:00,27.9,25.0,925.2,0.0,2.3,6.0
2024-08-23 11:00:00-03:00,29.1,23.0,924.3,0.0,4.3,43.0
2024-08-23 12:00:00-03:00,30.6,17.0,923.7,0.0,4.3,14.0
2024-08-23 13:00:00-03:00,31.4,16.0,922.9,0.0,5.2,7.0
2024-08-23 14:00:00-03:00,31.7,14.0,922.1,0.0,5.3,10.0
2024-08-23 15:00:00-03:00,31.7,15.0,921.7,0.0,6.3,360.0
2024-08-23 16:00:00-03:00,31.5,15.0,921.9,0.0,4.6,350.0
2024-08-23 17:00:00-03:00,30.5,17.0,922.4,0.0,3.4,357.0
2024-08-23 18:00:00-03:00,28.8,20.0,922.3,0.0,2.1,66.0
2024-08-23 19:00:00-03:00,20.3,61.0,923.8,0.0,3.9,221.0
2024-08-23 20:00:00-03:00,17.4,78.0,925.8,0.0,2.7,225.0
2024-08-23 21:00:00-03:00,17.4,77.0,926.7,0.0,4.8,214.0
2024-08-23 22:00:00-03:00,16.3,80.0,927.6,0.0,2.4,238.0
2024-08-23 23:00:00-03:00,16.1,79.0,928.3,0.0,2.8,220.0
2024-08-24 00:00:00-03:00,16.4,79.0,928.3,0.0,0.8,188.0
2024-08-24 01:00:00-03:00,16.6,79.0,927.7,0.0,2.2,131.0
2024-08-24 02:00:00-03:00,16.7,79.0,927.1,0.0,2.2,120.0
2024-08-24 03:00:00-03:00,16.8,78.0,927.3,0.0,2.0,143.0
2024-08-24 04:00:00-03:00,17.0,79.0,926.7,0.0,3.1,147.0
2024-08-24 05:00:00-03:00,16.7,81.0,926.5,0.0,2.9,133.0
2024-08-24 06:00:00-03:00,16.5,82.0,926.7,0.0,4.0,138.0
2024-08-24 07:00:00-03:00,16.8,78.0,927.0,0.0,3.2,118.0
2024-08-24 08:00:00-03:00,18.4,73.0,927.7,0.0,1.6,121.0
2024-08-24 09:00:00-03:00,19.3,69.0,928.5,0.0,1.8,190.0
2024-08-24 10:00:00-03:00,20.5,62.0,928.2,0.0,1.8,173.0
2024-08-24 11:00:00-03:00,21.1,63.0,927.9,0.0,1.9,203.0
2024-08-24 12:00:00-03:00,21.8,62.0,927.0,0.0,2.2,218.0
2024-08-24 13:00:00-03:00,21.2,60.0,926.4,0.0,3.0,214.0
2024-08-24 14:00:00-03:00,20.4,64.0,925.8,0.0,2.3,216.0
2024-08-24 15:00:00-03:00,19.6,66.0,926.0,0.0,3.3,221.0
2024-08-24 16:00:00-03:00,17.9,70.0,926.7,0.0,3.6,210.0
2024-08-24 17:00:00-03:00,16.1,80.0,929.7,0.2,3.7,247.0
2024-08-24 18:00:00-03:00,15.0,89.0,930.1,6.4,1.9,81.0
2024-08-24 19:00:00-03:00,15.3,90.0,930.2,1.0,0.0,142.0
2024-08-24 20:00:00-03:00,16.3,86.0,930.7,0.0,0.2,74.0
2024-08-24 21:00:00-03:00,15.9,87.0,931.0,1.4,1.4,58.0
2024-08-24 22:00:00-03:00,15.8,88.0,929.2,0.6,2.1,97.0
2024-08-24 23:00:00-03:00,15.7,88.0,928.7,0.2,2.9,135.0
2024-08-25 00:00:00-03:00,13.2,89.0,932.6,0.0,3.0,235.0
2024-08-25 01:00:00-03:00,12.6,87.0,931.1,0.2,1.6,205.0
2024-08-25 02:00:00-03:00,12.6,87.0,930.4,0.0,1.8,213.0
2024-08-25 03:00:00-03:00,12.4,87.0,930.8,0.0,2.2,227.0
2024-08-25 04:00:00-03:00,12.5,83.0,930.2,0.0,1.7,197.0
2024-08-25 05:00:00-03:00,12.2,82.0,930.9,0.0,1.8,225.0
2024-08-25 06:00:00-03:00,12.3,81.0,931.4,0.0,0.9,203.0
2024-08-25 07:00:00-03:00,12.5,81.0,931.5,0.0,1.8,194.0
2024-08-25 08:00:00-03:00,12.4,82.0,931.4,0.0,1.6,173.0
2024-08-25 09:00:00-03:00,12.3,83.0,933.2,0.0,1.9,227.0
2024-08-25 10:00:00-03:00,12.8,77.0,934.0,0.0,1.9,191.0
2024-08-25 11:00:00-03:00,13.3,73.0,933.7,0.0,2.5,208.0
2024-08-25 12:00:00-03:00,12.9,76.0,933.2,0.0,1.3,209.0
2024-08-25 13:00:00-03:00,12.5,77.0,932.1,0.0,1.5,165.0
2024-08-25 14:00:00-03:00,11.9,85.0,931.8,0.0,1.6,167.0
2024-08-25 15:00:00-03:00,12.0,82.0,931.2,0.0,1.5,191.0
2024-08-25 16:00:00-03:00,11.8,82.0,931.7,0.0,1.6,194.0
2024-08-25 17:00:00-03:00,10.3,88.0,932.6,0.2,3.0,214.0
2024-08-25 18:00:00-03:00,10.2,89.0,933.0,0.2,0.3,169.0
2024-08-25 19:00:00-03:00,9.6,88.0,934.0,0.2,2.0,210.0
2024-08-25 20:00:00-03:00,9.0,89.0,934.5,0.2,2.4,218.0
2024-08-25 21:00:00-03:00,9.2,88.0,934.5,0.0,1.9,211.0
2024-08-25 22:00:00-03:00,8.8,87.0,934.9,0.0,2.2,226.0
2024-08-25 23:00:00-03:00,8.6,83.0,934.8,0.2,0.0,191.0
2024-08-26 00:00:00-03:00,9.0,68.0,934.3,0.0,0.3,189.0
2024-08-26 01:00:00-03:00,9.2,63.0,933.6,0.0,0.0,182.0
2024-08-26 02:00:00-03:00,9.3,63.0,933.2,0.0,0.7,151.0
2024-08-26 03:00:00-03:00,9.4,56.0,932.7,0.0,0.2,158.0
2024-08-26 04:00:00-03:00,9.1,55.0,932.3,0.0,0.6,185.0
2024-08-26 05:00:00-03:00,8.8,49.0,932.3,0.0,1.3,180.0
2024-08-26 06:00:00-03:00,8.5,56.0,932.8,0.0,1.5,148.0
2024-08-26 07:00:00-03:00,8.9,70.0,933.1,0.0,1.5,165.0
2024-08-26 08:00:00-03:00,9.8,69.0,933.8,0.0,1.0,185.0
2024-08-26 09:00:00-03:00,10.8,63.0,934.2,0.0,1.7,194.0
2024-08-26 10:00:00-03:00,13.9,54.0,934.1,0.0,2.0,152.0
2024-08-26 11:00:00-03:00,14.3,47.0,933.5,0.0,1.7,153.0
2024-08-26 12:00:00-03:00,15.3,43.0,932.7,0.0,1.7,182.0
2024-08-26 13:00:00-03:00,16.2,43.0,932.1,0.0,2.0,210.0
2024-08-26 14:00:00-03:00,17.3,41.0,931.4,0.0,1.7,153.0
2024-08-26 15:00:00-03:00,16.7,42.0,931.0,0.0,2.0,201.0
2024-08-26 16:00:00-03:00,16.1,44.0,931.4,0.0,2.5,188.0
2024-08-26 17:00:00-03:00,14.1,55.0,932.1,0.0,1.9,181.0
2024-08-26 18:00:00-03:00,11.3,65.0,932.7,0.0,2.0,178.0
2024-08-26 19:00:00-03:00,10.3,66.0,933.2,0.0,1.4,196.0
2024-08-26 20:00:00-03:00,9.3,69.0,934.0,0.0,0.3,193.0
2024-08-26 21:00:00-03:00,8.7,70.0,934.5,0.0,0.0,185.0
2024-08-26 22:00:00-03:00,8.8,59.0,934.9,0.0,0.7,167.0
2024-08-26 23:00:00-03:00,8.5,72.0,934.9,0.0,0.0,128.0
2024-08-27 00:00:00-03:00,7.9,74.0,934.7,0.0,0.0,115.0
2024-08-27 01:00:00-03:00,7.6,78.0,934.2,0.0,0.0,103.0
2024-08-27 02:00:00-03:00,7.1,80.0,934.0,0.0,0.0,113.0
2024-08-27 03:00:00-03:00,7.0,79.0,933.6,0.0,0.0,127.0
2024-08-27 04:00:00-03:00,6.7,75.0,933.4,0.0,1.2,133.0
2024-08-27 05:00:00-03:00,6.4,78.0,933.4,0.0,1.2,127.0
2024-08-27 06:00:00-03:00,5.8,83.0,934.0,0.0,0.6,125.0
2024-08-27 07:00:00-03:00,6.4,83.0,934.6,0.0,1.5,106.0
2024-08-27 08:00:00-03:00,9.6,75.0,934.7,0.0,1.5,133.0
2024-08-27 09:00:00-03:00,11.4,64.0,935.0,0.0,3.4,123.0
2024-08-27 10:00:00-03:00,13.9,56.0,935.0,0.0,1.9,113.0
2024-08-27 11:00:00-03:00,15.0,39.0,934.5,0.0,2.7,137.0
2024-08-27 12:00:00-03:00,16.9,26.0,933.9,0.0,2.7,148.0
2024-08-27 13:00:00-03:00,18.8,25.0,933.0,0.0,1.7,139.0
2024-08-27 14:00:00-03:00,20.9,24.0,932.4,0.0,1.4,174.0
2024-08-27 15:00:00-03:00,19.6,35.0,932.3,0.0,2.9,213.0
2024-08-27 16:00:00-03:00,17.8,42.0,932.6,0.0,3.6,212.0
2024-08-27 17:00:00-03:00,15.3,53.0,933.2,0.0,2.5,186.0
2024-08-27 18:00:00-03:00,12.1,68.0,933.6,0.0,2.5,198.0
2024-08-27 19:00:00-03:00,11.1,73.0,934.4,0.0,2.8,194.0
2024-08-27 20:00:00-03:00,11.2,72.0,935.1,0.0,3.2,155.0
2024-08-27 21:00:00-03:00,11.6,72.0,935.5,0.0,1.8,158.0
2024-08-27 22:00:00-03:00,11.6,72.0,935.5,0.0,2.5,161.0
2024-08-27 23:00:00-03:00,11.6,72.0,935.7,0.0,1.8,167.0
2024-08-28 00:00:00-03:00,11.3,73.0,935.5,0.0,1.8,149.0
2024-08-28 01:00:00-03:00,10.3,77.0,935.1,0.0,2.9,143.0
2024-08-28 02:00:00-03:00,10.0,80.0,934.5,0.0,2.9,147.0
2024-08-28 03:00:00-03:00,10.2,79.0,933.7,0.0,2.3,143.0
2024-08-28 04:00:00-03:00,10.1,80.0,933.7,0.0,2.5,150.0
2024-08-28 05:00:00-03:00,10.3,80.0,933.9,0.0,2.4,136.0
2024-08-28 06:00:00-03:00,10.4,81.0,934.1,0.0,3.2,130.0
2024-08-28 07:00:00-03:00,10.4,82.0,934.4,0.0,3.7,115.0
2024-08-28 08:00:00-03:00,10.9,81.0,935.3,0.0,3.3,118.0
2024-08-28 09:00:00-03:00,12.0,77.0,935.8,0.0,2.5,123.0
2024-08-28 10:00:00-03:00,13.7,68.0,936.2,0.0,2.9,146.0
2024-08-28 11:00:00-03:00,15.6,61.0,935.5,0.0,2.9,134.0
2024-08-28 12:00:00-03:00,17.5,55.0,934.7,0.0,2.7,142.0
2024-08-28 13:00:00-03:00,19.6,46.0,933.7,0.0,1.7,159.0
2024-08-28 14:00:00-03:00,22.1,38.0,932.9,0.0,1.6,150.0
2024-08-28 15:00:00-03:00,22.0,44.0,932.5,0.0,2.5,196.0
2024-08-28 16:00:00-03:00,19.9,52.0,932.8,0.0,2.2,179.0
2024-08-28 17:00:00-03:00,16.8,64.0,933.5,0.0,1.9,176.0
2024-08-28 18:00:00-03:00,14.7,74.0,933.9,0.0,1.6,180.0
2024-08-28 19:00:00-03:00,14.1,77.0,934.5,0.0,1.7,196.0
2024-08-28 20:00:00-03:00,14.0,78.0,934.9,0.0,1.6,160.0
2024-08-28 21:00:00-03:00,13.8,81.0,935.3,0.0,1.8,150.0
2024-08-28 22:00:00-03:00,13.6,82.0,935.4,0.0,1.1,161.0
2024-08-28 23:00:00-03:00,13.2,85.0,935.2,0.0,2.9,145.0
2024-08-29 00:00:00-03:00,13.5,85.0,934.7,0.0,2.2,155.0
2024-08-29 01:00:00-03:00,13.6,84.0,934.2,0.0,2.1,128.0
2024-08-29 02:00:00-03:00,13.3,85.0,933.9,0.0,2.1,137.0
2024-08-29 03:00:00-03:00,13.3,85.0,933.4,0.0,2.0,146.0
2024-08-29 04:00:00-03:00,13.3,87.0,933.3,0.0,1.9,135.0
2024-08-29 05:00:00-03:00,13.5,88.0,933.7,0.0,2.4,144.0
2024-08-29 06:00:00-03:00,13.7,86.0,934.4,0.0,2.2,144.0
2024-08-29 07:00:00-03:00,14.0,84.0,935.0,0.0,1.8,135.0
2024-08-29 08:00:00-03:00,14.8,81.0,935.8,0.0,1.5,134.0
2024-08-29 09:00:00-03:00,15.9,76.0,936.1,0.0,2.0,114.0
2024-08-29 10:00:00-03:00,18.1,66.0,936.0,0.0,2.3,117.0
2024-08-29 11:00:00-03:00,20.2,56.0,935.4,0.0,1.9,112.0
2024-08-29 12:00:00-03:00,22.8,49.0,934.6,0.0,1.9,154.0
2024-08-29 13:00:00-03:00,24.8,42.0,933.7,0.0,1.6,170.0
2024-08-29 14:00:00-03:00,25.8,39.0,932.7,0.0,1.6,122.0
2024-08-29 15:00:00-03:00,27.1,35.0,932.1,0.0,1.6,152.0
2024-08-29 16:00:00-03:00,27.0,34.0,931.9,0.0,1.1,162.0
2024-08-29 17:00:00-03:00,25.9,37.0,932.1,0.0,1.2,144.0
2024-08-29 18:00:00-03:00,23.8,45.0,932.4,0.0,1.0,119.0
2024-08-29 19:00:00-03:00,22.6,49.0,932.7,0.0,1.0,106.0
2024-08-29 20:00:00-03:00,21.3,54.0,933.1,0.0,0.5,99.0
2024-08-29 21:00:00-03:00,20.4,58.0,933.4,0.0,0.0,101.0
2024-08-29 22:00:00-03:00,18.6,65.0,933.7,0.0,0.0,99.0
2024-08-29 23:00:00-03:00,18.9,66.0,933.9,0.0,1.1,125.0
2024-08-30 00:00:00-03:00,18.6,61.0,933.5,0.0,1.4,118.0
2024-08-30 01:00:00-03:00,18.1,63.0,933.1,0.0,1.5,122.0
2024-08-30 02:00:00-03:00,17.6,65.0,932.7,0.0,1.9,124.0
2024-08-30 03:00:00-03:00,16.8,68.0,932.4,0.0,1.3,115.0
2024-08-30 04:00:00-03:00,16.0,72.0,932.4,0.0,0.2,97.0
2024-08-30 05:00:00-03:00,14.7,77.0,932.6,0.0,0.0,81.0
2024-08-30 06:00:00-03:00,15.0,77.0,933.1,0.0,0.0,91.0
2024-08-30 07:00:00-03:00,15.6,78.0,933.4,0.0,0.0,111.0
2024-08-30 08:00:00-03:00,18.4,64.0,933.7,0.0,0.7,122.0
2024-08-30 09:00:00-03:00,21.0,55.0,933.9,0.0,0.3,138.0
2024-08-30 10:00:00-03:00,24.0,41.0,933.8,0.0,0.5,110.0
2024-08-30 11:00:00-03:00,26.1,28.0,933.0,0.0,0.7,131.0
2024-08-30 12:00:00-03:00,27.9,23.0,932.2,0.0,1.4,197.0
2024-08-30 13:00:00-03:00,29.1,18.0,931.1,0.0,1.5,164.0
2024-08-30 14:00:00-03:00,30.1,16.0,930.0,0.0,0.9,129.0
2024-08-30 15:00:00-03:00,29.8,16.0,929.3,0.0,0.9,182.0
2024-08-30 16:00:00-03:00,29.2,18.0,929.0,0.0,1.5,165.0
2024-08-30 17:00:00-03:00,27.7,17.0,929.2,0.0,1.9,208.0
2024-08-30 18:00:00-03:00,24.8,22.0,929.7,0.0,1.2,172.0
2024-08-30 19:00:00-03:00,23.7,24.0,930.0,0.0,1.6,136.0
2024-08-30 20:00:00-03:00,22.7,27.0,930.3,0.0,1.3,121.0
2024-08-30 21:00:00-03:00,21.4,34.0,930.6,0.0,1.1,78.0
2024-08-30 22:00:00-03:00,20.8,38.0,930.8,0.0,0.8,110.0
2024-08-30 23:00:00-03:00,19.9,43.0,930.9,0.0,0.1,118.0
2024-08-31 00:00:00-03:00,18.9,47.0,930.7,0.0,0.0,108.0
2024-08-31 01:00:00-03:00,17.4,54.0,930.2,0.0,0.0,114.0
2024-08-31 02:00:00-03:00,17.7,51.0,930.2,0.0,0.0,119.0
2024-08-31 03:00:00-03:00,16.9,55.0,930.0,0.0,0.0,120.0
2024-08-31 04:00:00-03:00,16.5,56.0,930.2,0.0,0.0,110.0
2024-08-31 05:00:00-03:00,15.8,59.0,930.6,0.0,0.0,82.0
2024-08-31 06:00:00-03:00,15.2,62.0,931.2,0.0,0.0,197.0
2024-08-31 07:00:00-03:00,15.5,72.0,931.7,0.0,0.0,185.0
2024-08-31 08:00:00-03:00,18.7,59.0,932.2,0.0,0.0,163.0
2024-08-31 09:00:00-03:00,21.6,41.0,932.7,0.0,1.1,135.0
2024-08-31 10:00:00-03:00,23.7,38.0,932.7,0.0,1.5,92.0
2024-08-31 11:00:00-03:00,26.5,31.0,932.4,0.0,1.9,147.0
2024-08-31 12:00:00-03:00,27.7,26.0,931.5,0.0,1.4,222.0
2024-08-31 13:00:00-03:00,28.9,22.0,930.6,0.0,1.1,74.0
2024-08-31 14:00:00-03:00,29.3,21.0,929.7,0.0,2.2,293.0
2024-08-31 15:00:00-03:00,29.1,28.0,929.1,0.0,1.7,209.0
2024-08-31 16:00:00-03:00,27.6,30.0,929.1,0.0,2.3,191.0
2024-08-31 17:00:00-03:00,25.6,22.0,929.4,0.0,1.9,205.0
2024-08-31 18:00:00-03:00,23.1,30.0,929.7,0.0,1.2,171.0
2024-08-31 19:00:00-03:00,21.3,44.0,930.0,0.0,0.3,201.0
