Data read from file:/home/alejandro/CMAQv5.5/data/POST/COMBINE_ACONC_v55_intel_CR2_BASEv01_202408.nc (layer  1)

   Note: Times have been converted to local standard


siteid,column,row,longitude,latitude,date,Time,O3_UGM3,NO_UGM3,NO2_UGM3,NH3_UGM3,CO,SO2_UGM3,TOL_UGM3,PM10,PM25_TOT,N10,N20,N40,N100
,,,degrees,degrees,YYYY-MM-DD,hh:mm:ss,ug m-3,ug m-3,ug m-3,ug m-3,ppbV,ug m-3,ug m-3,ug m-3,ug m-3,cm-3,cm-3,cm-3,cm-3
120,22,34,-46.79208,-23.52672,2024-08-30,14:00:00,93.1974,9.08456,45.0708,4.00284,552.092,0.940348,6.30721,29.0083,15.5517,7745.23,6173.60,3047.42,869.605
120,22,34,-46.79208,-23.52672,2024-08-30,15:00:00,104.477,6.34676,46.0449,4.03949,556.373,0.958365,6.06995,30.6288,16.5405,7350.11,5601.96,2826.20,890.316
120,22,34,-46.79208,-23.52672,2024-08-30,16:00:00,109.176,3.12154,40.5383,3.67474,477.854,0.884046,4.87449,29.4591,15.9294,6395.03,4840.84,2485.31,820.061
120,22,34,-46.79208,-23.52672,2024-08-30,17:00:00,91.8789,0.933131,53.0195,4.75535,500.671,1.12202,5.45304,29.9585,16.8599,7634.36,6174.24,3147.39,910.886
120,22,34,-46.79208,-23.52672,2024-08-30,18:00:00,29.3023,2.63632,137.221,10.1864,1072.01,3.51496,14.4500,49.3197,32.1608,17025.9,16167.6,9453.27,2029.58
120,22,34,-46.79208,-23.52672,2024-08-30,19:00:00,2.87924,11.2696,150.768,13.6903,1146.45,3.97149,16.2733,48.2824,30.9690,18033.7,16868.2,9468.08,2057.36
120,22,34,-46.79208,-23.52672,2024-08-30,20:00:00,1.00302,18.9762,142.313,16.4431,1107.56,4.33692,15.9763,46.9383,29.6516,17339.9,16137.8,9172.05,2010.80
120,22,34,-46.79208,-23.52672,2024-08-30,21:00:00,0.686357E-01,37.4121,131.276,21.8257,1139.98,4.93469,17.0374,48.0215,30.3109,18745.9,17538.7,10197.1,2147.66
120,22,34,-46.79208,-23.52672,2024-08-30,22:00:00,0.708782E-01,37.7662,129.460,24.2809,1085.60,5.08176,16.0608,52.8812,34.2895,19172.9,18438.8,11956.5,2436.46
120,22,34,-46.79208,-23.52672,2024-08-30,23:00:00,1.35529,13.3215,118.315,19.8551,816.252,3.81932,11.2884,43.2514,27.0670,15032.3,14226.8,8795.43,1821.10
120,22,34,-46.79208,-23.52672,2024-08-31,00:00:00,2.14935,10.1002,110.817,17.6423,767.077,3.39642,10.5798,40.8840,25.5030,14213.0,13119.0,7871.59,1723.19
120,22,34,-46.79208,-23.52672,2024-08-31,01:00:00,0.522311,25.9164,105.026,17.7392,866.080,3.39560,12.6014,41.4589,25.6463,15819.1,14074.4,8005.02,1823.23
120,22,34,-46.79208,-23.52672,2024-08-31,02:00:00,0.494506E-01,57.3678,97.9690,19.3115,1083.67,3.60398,16.8079,43.0821,26.1604,19325.9,16728.7,8703.15,1927.70
120,22,34,-46.79208,-23.52672,2024-08-31,03:00:00,0.277184E-02,102.076,95.1797,23.6875,1438.88,4.21887,23.4325,48.8428,30.1018,25055.2,22053.2,11057.1,2306.57
120,22,34,-46.79208,-23.52672,2024-08-31,04:00:00,0.116189E-03,165.812,97.6847,31.0912,1967.19,5.30679,33.1495,58.3255,37.2938,33218.4,30100.3,15012.8,2963.98
120,22,34,-46.79208,-23.52672,2024-08-31,05:00:00,0.210195E-04,226.494,103.201,37.6757,2458.27,6.34094,42.2993,68.3805,45.2959,39999.3,37709.9,19745.5,3632.77
120,22,34,-46.79208,-23.52672,2024-08-31,06:00:00,0.205861,279.604,110.872,39.7965,2907.27,6.77157,50.7582,78.0119,53.5565,44516.1,43444.0,25188.5,4243.03
120,22,34,-46.79208,-23.52672,2024-08-31,07:00:00,3.32424,280.921,118.979,29.9912,2969.91,5.85425,51.6626,82.0095,58.0304,43645.0,43379.1,29841.8,4541.82
120,22,34,-46.79208,-23.52672,2024-08-31,08:00:00,11.1769,186.987,129.783,17.6870,2327.10,4.70011,38.9953,76.3734,54.3629,33792.4,33758.7,28053.3,4416.92
120,22,34,-46.79208,-23.52672,2024-08-31,09:00:00,29.5869,86.1989,121.650,11.5817,1531.04,3.33129,23.8194,63.6068,42.6592,22538.2,22463.5,18578.9,3502.08
120,22,34,-46.79208,-23.52672,2024-08-31,10:00:00,62.5779,35.1999,95.5303,7.94148,1023.41,2.24189,14.2801,49.3944,29.2340,15028.8,14469.9,9414.42,1958.63
120,22,34,-46.79208,-23.52672,2024-08-31,11:00:00,96.5218,15.7058,65.7358,5.23102,739.830,1.57005,9.00534,42.1259,23.4163,10481.7,9658.81,5642.98,1360.69
120,22,34,-46.79208,-23.52672,2024-08-31,12:00:00,107.671,10.3999,49.9948,4.21448,610.241,1.26551,6.81527,37.1343,19.8910,8423.52,7331.62,4045.50,1104.28
120,22,34,-46.79208,-23.52672,2024-08-31,13:00:00,118.387,8.30538,47.2332,4.27360,596.876,1.24725,6.34849,37.1121,19.8157,7873.37,6355.78,3429.83,1072.85
120,22,34,-46.79208,-23.52672,2024-08-31,14:00:00,129.293,6.45650,46.6150,4.71422,598.716,1.31777,6.08208,38.0527,20.1905,7095.00,5317.78,2900.11,1049.95
120,22,34,-46.79208,-23.52672,2024-08-31,15:00:00,136.814,4.90915,50.2559,5.51629,626.831,1.59734,6.25955,40.5509,21.5900,6414.81,4606.29,2619.22,1074.36
120,22,34,-46.79208,-23.52672,2024-08-31,16:00:00,117.182,3.64879,59.2088,6.14685,627.714,2.21074,6.73111,40.0794,23.4738,8401.17,6525.63,3659.56,1268.08
120,22,34,-46.79208,-23.52672,2024-08-31,17:00:00,72.1789,1.53097,70.0493,7.08771,588.075,2.29954,6.91379,33.6050,20.7966,9562.27,7953.32,4498.05,1303.34
120,22,34,-46.79208,-23.52672,2024-08-31,18:00:00,38.1882,1.10252,88.1268,8.90097,640.701,3.12499,8.15501,35.5099,21.8938,10658.8,9076.00,5466.85,1624.05
120,22,34,-46.79208,-23.52672,2024-08-31,19:00:00,16.0574,2.64703,102.827,10.8624,683.108,4.07366,9.14844,38.7265,24.6094,11767.7,10303.0,6637.92,2066.91
120,22,34,-46.79208,-23.52672,2024-08-31,20:00:00,8.23424,4.63933,103.015,11.7136,652.061,4.72640,8.87326,37.0255,24.2329,11741.3,10498.5,7017.99,2230.70
72,28,34,-46.62767,-23.54485,2024-08-27,21:00:00,8.27897,7.64478,50.2845,6.95798,315.721,0.934178,4.48599,6.90127,5.05992,6237.00,5822.25,3660.06,788.219
72,28,34,-46.62767,-23.54485,2024-08-27,22:00:00,5.71014,9.97226,51.6295,7.85195,332.910,1.04838,4.72996,7.25172,5.27558,6663.71,6134.62,3662.58,767.611
72,28,34,-46.62767,-23.54485,2024-08-27,23:00:00,2.00878,17.8645,55.5577,9.60065,411.154,1.27751,6.04633,9.17684,6.55975,8221.67,7391.31,4092.06,867.370
72,28,34,-46.62767,-23.54485,2024-08-28,00:00:00,0.338228,34.9891,58.4615,11.0888,581.885,1.52484,8.99474,12.0814,8.92379,11324.0,9840.01,4956.96,1085.84
72,28,34,-46.62767,-23.54485,2024-08-28,01:00:00,0.303787E-01,69.7774,64.0039,13.0068,941.438,1.93846,15.4643,18.8947,14.2408,17468.4,15155.1,7533.82,1719.93
72,28,34,-46.62767,-23.54485,2024-08-28,02:00:00,0.986137E-03,118.049,71.2978,16.3945,1429.97,2.57903,24.3368,27.2722,21.1531,25692.2,23052.5,12251.1,2621.22
72,28,34,-46.62767,-23.54485,2024-08-28,03:00:00,0.333614E-03,151.283,75.6439,17.6843,1742.13,2.89865,30.1254,32.1060,25.7453,31045.6,27997.0,14899.4,3074.21
72,28,34,-46.62767,-23.54485,2024-08-28,04:00:00,0.591076E-03,153.257,75.5981,16.7187,1741.92,2.87164,30.1628,32.6615,26.2313,31384.2,28336.4,15076.9,3123.68
72,28,34,-46.62767,-23.54485,2024-08-28,05:00:00,0.973014E-03,139.887,74.5098,15.4977,1607.86,2.71353,27.7264,31.7904,24.7458,29179.6,26335.3,14105.0,2971.77
72,28,34,-46.62767,-23.54485,2024-08-28,06:00:00,0.307867,139.025,73.3323,14.7489,1573.52,2.59805,27.0899,32.0853,24.7110,28515.7,25743.8,13883.1,3073.71
72,28,34,-46.62767,-23.54485,2024-08-28,07:00:00,5.57746,105.421,63.5205,9.97268,1250.87,1.86789,21.1569,27.7896,21.0130,22342.8,19732.2,10350.7,2514.73
72,28,34,-46.62767,-23.54485,2024-08-28,08:00:00,12.9403,79.6403,56.4959,7.04756,1020.24,1.39466,16.8289,25.6268,19.0528,17999.3,16165.0,8990.33,2084.22
72,28,34,-46.62767,-23.54485,2024-08-28,09:00:00,20.6515,57.9058,50.4868,5.47056,814.332,1.17019,12.9517,23.7197,17.0137,14321.6,12993.3,7593.75,1754.80
72,28,34,-46.62767,-23.54485,2024-08-28,10:00:00,28.4111,43.1656,46.4009,4.84638,690.863,1.29956,10.5417,22.8993,15.5884,11980.0,10493.8,6001.49,1473.82
72,28,34,-46.62767,-23.54485,2024-08-28,11:00:00,36.5643,32.5067,43.8807,5.25949,609.828,1.30267,8.86273,23.4698,14.6912,10417.9,8850.99,4868.50,1242.29
72,28,34,-46.62767,-23.54485,2024-08-28,12:00:00,43.4275,27.9472,45.8298,5.65058,602.659,1.34353,8.48415,26.0648,15.2584,10110.6,8368.64,4455.36,1173.01
72,28,34,-46.62767,-23.54485,2024-08-28,13:00:00,50.6526,21.7847,44.9754,5.24309,561.153,1.23262,7.61590,26.3587,14.1492,9137.23,7230.61,3633.51,1004.68
72,28,34,-46.62767,-23.54485,2024-08-28,14:00:00,54.7974,19.8329,50.6657,6.06984,593.893,1.43795,8.05930,26.9390,16.8401,9906.06,8026.22,4499.11,1290.96
72,28,34,-46.62767,-23.54485,2024-08-28,15:00:00,43.9280,19.6794,49.4402,6.18697,540.684,1.41826,7.73642,16.9008,13.7326,9614.64,8208.49,4963.66,1348.05
72,28,34,-46.62767,-23.54485,2024-08-28,16:00:00,30.9785,16.5895,46.6610,6.16718,467.375,1.29672,6.70214,12.1209,9.38093,8231.77,6979.74,3952.83,971.841
72,28,34,-46.62767,-23.54485,2024-08-28,17:00:00,11.7283,12.5940,54.1306,6.27254,449.318,1.32275,6.54712,9.49255,7.23046,7962.09,6675.79,3425.03,768.313
72,28,34,-46.62767,-23.54485,2024-08-28,18:00:00,3.10819,14.8415,58.3444,6.00037,463.099,1.20541,6.99903,8.12582,6.42941,8384.78,6992.39,3316.24,709.595
72,28,34,-46.62767,-23.54485,2024-08-28,19:00:00,0.780277,21.1617,59.4013,7.42226,491.064,1.15780,7.68824,8.16141,6.65920,9131.85,7822.47,3816.59,767.911
72,28,34,-46.62767,-23.54485,2024-08-28,20:00:00,0.656102,19.0436,59.5095,8.24043,450.547,1.22065,6.95819,9.05883,6.83681,8856.45,7990.07,4394.74,866.136
72,28,34,-46.62767,-23.54485,2024-08-28,21:00:00,0.115405,29.9265,59.1995,10.1755,498.479,1.46758,7.66652,12.8314,8.49679,10538.8,9442.38,5014.86,1010.77
72,28,34,-46.62767,-23.54485,2024-08-28,22:00:00,0.157496,35.3145,59.8117,11.5023,528.964,1.61516,7.99683,15.4067,9.67250,11187.3,9889.17,5086.19,1107.67
72,28,34,-46.62767,-23.54485,2024-08-28,23:00:00,0.196168,30.6207,56.8846,11.2006,500.697,1.54652,7.42170,14.6762,9.12126,10164.7,8827.86,4348.00,1021.82
72,28,34,-46.62767,-23.54485,2024-08-29,00:00:00,0.655044E-01,45.9386,57.1566,12.7708,654.395,1.79532,10.1690,19.0567,11.3183,12685.3,10766.5,5079.52,1212.38
72,28,34,-46.62767,-23.54485,2024-08-29,01:00:00,0.534215E-01,58.2588,59.9201,12.0750,824.423,1.90226,13.2956,23.9274,13.7100,15245.2,12937.4,6148.59,1437.95
72,28,34,-46.62767,-23.54485,2024-08-29,02:00:00,0.249825E-01,70.4649,63.3338,10.7272,977.501,1.92821,16.1089,26.7848,16.0372,17725.5,14918.0,7019.77,1650.72
72,28,34,-46.62767,-23.54485,2024-08-29,03:00:00,0.461118E-02,92.7486,66.8021,11.7822,1182.71,2.22049,19.8109,30.2894,19.2709,21427.3,18198.9,8630.58,1985.76
72,28,34,-46.62767,-23.54485,2024-08-29,04:00:00,0.152339E-02,119.785,70.4465,13.9101,1415.11,2.64653,24.0081,34.5006,22.9895,25559.9,22118.2,10733.5,2399.60
72,28,34,-46.62767,-23.54485,2024-08-29,05:00:00,0.711555E-03,139.607,73.4355,15.9229,1581.23,3.01321,26.9741,37.5054,25.7552,28491.3,25124.7,12541.7,2753.71
72,28,34,-46.62767,-23.54485,2024-08-29,06:00:00,0.278757,152.594,73.6792,16.2916,1678.44,3.02775,28.7171,39.2742,27.4064,30062.5,26794.4,13482.3,2919.57
72,28,34,-46.62767,-23.54485,2024-08-29,07:00:00,4.46588,134.030,67.0933,11.9146,1504.53,2.29575,25.4945,35.9343,25.6064,26840.7,23730.1,11702.4,2584.62
72,28,34,-46.62767,-23.54485,2024-08-29,08:00:00,10.0786,108.933,63.0851,8.89334,1298.38,1.78564,21.5928,34.3593,24.0244,22953.7,20401.3,10409.9,2271.40
72,28,34,-46.62767,-23.54485,2024-08-29,09:00:00,17.9605,72.3679,57.9160,6.89997,986.260,1.51656,15.7980,32.2275,20.3219,17457.2,15503.0,8149.38,1799.30
72,28,34,-46.62767,-23.54485,2024-08-29,10:00:00,26.8998,51.5995,56.1679,7.17484,825.941,1.61997,12.6384,31.1430,18.4911,14476.6,12736.4,6670.48,1512.06
72,28,34,-46.62767,-23.54485,2024-08-29,11:00:00,38.3231,36.2932,54.6341,6.85792,717.527,1.55395,10.4331,30.5147,17.4409,12336.2,10747.2,5598.18,1315.23
72,28,34,-46.62767,-23.54485,2024-08-29,12:00:00,49.0923,24.3617,48.6564,5.65321,603.687,1.32129,8.28653,28.3157,15.2292,10079.0,8576.29,4275.00,1059.84
72,28,34,-46.62767,-23.54485,2024-08-29,13:00:00,55.9778,18.1634,44.6877,4.98928,540.152,1.16443,7.07189,26.8903,14.1831,8803.54,7359.62,3642.47,933.111
72,28,34,-46.62767,-23.54485,2024-08-29,14:00:00,60.4113,13.9093,42.6183,4.71168,497.443,1.07820,6.25287,25.6859,13.4502,7903.42,6376.79,3151.10,857.523
72,28,34,-46.62767,-23.54485,2024-08-29,15:00:00,62.0695,10.9444,45.5734,4.84315,495.447,1.10361,6.09083,26.2693,13.7233,7209.57,5238.75,2640.27,861.753
72,28,34,-46.62767,-23.54485,2024-08-29,16:00:00,54.3942,8.75212,57.7010,5.88453,546.736,1.61269,6.87789,28.7339,15.3944,7856.86,5755.77,2991.38,988.784
72,28,34,-46.62767,-23.54485,2024-08-29,17:00:00,23.5882,7.52112,92.1038,8.64262,696.241,4.43752,9.74790,33.9423,20.9614,12577.7,10686.0,5907.40,1580.38
72,28,34,-46.62767,-23.54485,2024-08-29,18:00:00,1.29398,25.7146,105.330,13.9423,860.702,4.96867,13.0524,34.8188,22.0162,15622.2,13222.1,7210.91,1876.43
72,28,34,-46.62767,-23.54485,2024-08-29,19:00:00,0.372368E-01,51.6809,101.854,19.0748,994.589,5.34084,15.9195,36.1666,23.3621,18639.0,16084.2,8674.45,2106.59
72,28,34,-46.62767,-23.54485,2024-08-29,20:00:00,0.393539E-01,41.2725,96.4441,17.5240,841.060,4.14431,13.0480,33.5742,21.0267,16752.1,14970.8,8217.00,1858.68
72,28,34,-46.62767,-23.54485,2024-08-29,21:00:00,0.465213,19.3517,86.1150,13.2830,624.946,2.50540,8.96089,27.4867,15.8726,12351.1,11068.9,5917.78,1319.38
72,28,34,-46.62767,-23.54485,2024-08-29,22:00:00,0.845945,14.0948,70.8315,11.0799,508.704,2.09072,7.10124,23.1788,12.7122,9926.31,8807.16,4503.07,1036.10
72,28,34,-46.62767,-23.54485,2024-08-29,23:00:00,0.241661,27.8240,57.2231,12.5454,524.247,2.09032,7.53210,22.7070,11.5954,10363.1,8968.06,4334.63,1031.49
72,28,34,-46.62767,-23.54485,2024-08-30,00:00:00,0.222497E-01,57.8299,56.2321,16.1658,760.140,2.58711,11.7680,27.2856,14.5211,14578.8,12370.8,5692.65,1346.05
72,28,34,-46.62767,-23.54485,2024-08-30,01:00:00,0.610835E-02,98.3917,62.1739,19.5409,1163.15,3.20808,19.0264,34.9081,20.2721,21390.0,18490.9,8725.10,1920.40
72,28,34,-46.62767,-23.54485,2024-08-30,02:00:00,0.859764E-03,167.930,74.3123,24.7981,1847.09,4.23888,31.3803,47.3848,30.2535,32229.5,28185.8,13314.3,2800.17
72,28,34,-46.62767,-23.54485,2024-08-30,03:00:00,0.647220E-05,312.385,95.8468,38.5790,3177.30,6.55501,55.5238,71.7598,50.0931,52104.6,47885.8,23533.2,4572.16
72,28,34,-46.62767,-23.54485,2024-08-30,04:00:00,0.304374E-06,414.114,113.315,48.8393,4122.49,8.25007,72.9187,89.5806,64.6739,64161.7,61609.1,32067.5,5761.66
72,28,34,-46.62767,-23.54485,2024-08-30,05:00:00,0.260889E-07,488.634,127.724,60.8728,4826.35,10.0316,85.5919,103.582,75.5402,71691.5,70747.2,40309.2,6584.40
72,28,34,-46.62767,-23.54485,2024-08-30,06:00:00,0.158929,466.005,123.690,54.9687,4599.32,9.14469,81.8568,100.517,73.1995,68828.4,67899.6,38580.9,6319.45
72,28,34,-46.62767,-23.54485,2024-08-30,07:00:00,2.27124,407.629,117.105,36.1108,4092.95,6.24472,72.3540,91.7350,67.1893,62718.9,61190.2,33809.6,5868.51
72,28,34,-46.62767,-23.54485,2024-08-30,08:00:00,6.98760,264.196,114.002,18.9959,2942.67,3.75676,50.6531,73.1116,52.5386,45608.4,44147.6,24914.4,4382.22
72,28,34,-46.62767,-23.54485,2024-08-30,09:00:00,17.7990,144.814,125.951,13.8954,2052.32,3.43471,33.5768,63.2385,43.4212,31359.8,30868.6,19813.0,3307.52
72,28,34,-46.62767,-23.54485,2024-08-30,10:00:00,39.4908,68.8613,123.066,10.4258,1450.44,2.75641,22.0507,55.8757,36.1433,21183.9,21116.2,15485.2,2445.99
72,28,34,-46.62767,-23.54485,2024-08-30,11:00:00,55.5431,31.0830,77.1757,6.37069,870.763,1.57502,12.2070,38.0608,21.7999,12794.9,12132.9,7133.15,1406.39
72,28,34,-46.62767,-23.54485,2024-08-30,12:00:00,64.0563,20.3699,57.8249,5.46609,670.323,1.22918,8.80784,31.8086,17.1838,10278.8,8610.76,4242.10,1080.41
72,28,34,-46.62767,-23.54485,2024-08-30,13:00:00,74.5089,17.9091,64.5987,5.67070,723.023,1.31359,9.25482,34.5831,19.0839,10716.1,8778.61,4350.70,1165.91
72,28,34,-46.62767,-23.54485,2024-08-30,14:00:00,82.4921,15.3381,73.4396,6.28194,784.303,1.46791,9.83094,38.1365,21.3295,11183.5,8956.29,4486.86,1270.90
72,28,34,-46.62767,-23.54485,2024-08-30,15:00:00,85.0710,11.9376,82.5696,6.97793,830.459,1.60638,10.2740,40.8545,22.9906,11222.2,8720.44,4429.47,1349.87
72,28,34,-46.62767,-23.54485,2024-08-30,16:00:00,78.2729,7.53842,92.3632,7.83446,857.109,1.74445,10.5697,41.8658,23.6502,11047.8,8518.25,4380.00,1384.75
72,28,34,-46.62767,-23.54485,2024-08-30,17:00:00,54.0127,2.99163,127.412,9.28850,1045.55,3.62655,13.6002,49.8038,32.0688,15332.3,14402.7,8804.53,1905.71
72,28,34,-46.62767,-23.54485,2024-08-30,18:00:00,24.6638,4.10221,143.120,12.3907,1108.99,4.50730,15.1231,49.9817,32.9379,17392.3,16623.1,10014.9,2068.98
72,28,34,-46.62767,-23.54485,2024-08-30,19:00:00,4.48437,10.0761,138.927,15.7288,1039.53,4.76142,14.9183,44.9334,29.2537,17414.5,16155.7,9075.10,1943.23
72,28,34,-46.62767,-23.54485,2024-08-30,20:00:00,2.15736,13.8719,131.853,18.3482,970.603,4.59296,13.9039,46.0139,30.1194,17278.1,16357.6,9869.89,2040.62
72,28,34,-46.62767,-23.54485,2024-08-30,21:00:00,0.935061,16.0951,125.671,20.8007,897.597,4.32653,12.4197,48.8577,32.1614,17245.6,16406.6,10515.9,2248.56
72,28,34,-46.62767,-23.54485,2024-08-30,22:00:00,9.30533,4.07020,110.698,17.6876,707.847,3.28964,9.30874,38.8983,24.1509,13279.6,12329.6,7420.33,1603.27
72,28,34,-46.62767,-23.54485,2024-08-30,23:00:00,10.0067,4.71432,104.217,17.4118,674.815,3.11218,8.86713,37.7862,23.2786,12749.9,11771.5,6897.00,1484.73
72,28,34,-46.62767,-23.54485,2024-08-31,00:00:00,0.906239,20.3192,107.839,21.0222,802.365,3.60421,11.2601,41.2662,25.9029,15343.8,14018.1,8067.69,1720.28
72,28,34,-46.62767,-23.54485,2024-08-31,01:00:00,0.100572,42.9897,99.7247,21.6938,949.279,3.68652,14.2004,41.8123,25.7330,17686.2,15604.5,8365.87,1804.49
72,28,34,-46.62767,-23.54485,2024-08-31,02:00:00,0.956125E-02,85.6246,91.5465,24.4781,1262.37,4.10409,20.0935,45.2011,27.5180,22778.2,19660.7,9660.80,2069.23
72,28,34,-46.62767,-23.54485,2024-08-31,03:00:00,0.860614E-03,142.059,91.8217,30.3532,1718.56,4.96604,28.5295,53.3794,33.6683,30097.1,26771.0,13133.5,2671.75
72,28,34,-46.62767,-23.54485,2024-08-31,04:00:00,0.118850E-03,200.133,97.4332,37.2756,2205.33,5.95700,37.5043,63.3236,41.6144,37066.3,34245.9,17530.1,3366.15
72,28,34,-46.62767,-23.54485,2024-08-31,05:00:00,0.758979E-04,234.386,101.284,40.4607,2484.90,6.37878,42.7665,69.7690,46.8906,40630.8,38576.6,20911.8,3822.75
72,28,34,-46.62767,-23.54485,2024-08-31,06:00:00,0.222782,240.704,96.5142,38.0303,2474.24,5.92688,42.6093,68.9361,45.9840,41001.3,39053.6,21066.0,3845.09
72,28,34,-46.62767,-23.54485,2024-08-31,07:00:00,3.14907,248.466,95.9152,27.2187,2524.02,4.73060,43.4426,69.2831,46.7847,41092.8,40013.7,23117.5,3962.77
72,28,34,-46.62767,-23.54485,2024-08-31,08:00:00,10.2408,164.441,101.260,15.8123,1932.43,3.64342,32.0541,62.3472,41.9308,30980.7,30684.4,21440.8,3500.57
72,28,34,-46.62767,-23.54485,2024-08-31,09:00:00,27.4275,76.9788,96.9254,10.8289,1272.77,2.75225,19.5840,51.7749,32.7015,20429.3,20129.9,14312.4,2590.80
72,28,34,-46.62767,-23.54485,2024-08-31,10:00:00,58.8217,29.8755,74.3430,7.49366,826.357,1.89241,11.3099,42.1074,23.7263,13098.7,12460.9,7599.79,1565.06
72,28,34,-46.62767,-23.54485,2024-08-31,11:00:00,96.3506,12.2925,49.6117,5.01021,606.927,1.36712,6.95968,37.8575,20.5509,9010.36,8232.81,4707.77,1142.04
72,28,34,-46.62767,-23.54485,2024-08-31,12:00:00,112.546,7.29252,35.7104,4.03279,498.276,1.08599,4.99209,33.7024,17.8111,7014.76,6163.99,3398.54,916.360
72,28,34,-46.62767,-23.54485,2024-08-31,13:00:00,122.313,6.28487,36.0621,4.34591,506.907,1.11579,4.88956,33.9597,17.8547,6847.74,5604.69,3007.53,910.800
72,28,34,-46.62767,-23.54485,2024-08-31,14:00:00,135.897,5.16591,38.2373,5.04300,535.066,1.30170,4.98844,36.2865,19.0688,6444.56,4785.34,2603.44,948.624
72,28,34,-46.62767,-23.54485,2024-08-31,15:00:00,137.078,4.28510,41.9522,5.50646,541.844,2.42162,5.23593,36.7566,22.0266,7414.52,5660.39,3177.86,1121.99
72,28,34,-46.62767,-23.54485,2024-08-31,16:00:00,109.962,3.74954,48.3809,5.91097,512.580,2.94381,5.37994,32.8966,21.0254,8433.54,7021.68,4063.57,1219.51
72,28,34,-46.62767,-23.54485,2024-08-31,17:00:00,77.2413,1.36723,57.3195,6.98803,477.230,3.16394,5.40029,29.4275,18.3816,8511.43,7297.21,4309.18,1216.30
72,28,34,-46.62767,-23.54485,2024-08-31,18:00:00,33.0744,1.65971,78.0642,9.76088,524.702,4.07731,6.86770,28.3294,17.9644,9926.10,8675.63,5313.94,1490.06
72,28,34,-46.62767,-23.54485,2024-08-31,19:00:00,18.1991,2.76589,87.6363,11.4088,544.865,4.45461,7.37290,28.4582,18.4300,10666.0,9700.89,6370.79,1762.78
72,28,34,-46.62767,-23.54485,2024-08-31,20:00:00,22.6942,2.00534,82.1309,11.3574,501.355,3.29916,6.16268,28.6580,18.7293,10030.3,9407.51,6618.55,1901.08
284,23,37,-46.76610,-23.45627,2024-08-27,21:00:00,8.45544,4.85184,50.5524,4.76552,303.139,0.700131,4.22149,6.90699,5.50263,6090.39,6001.58,4982.64,1680.55
284,23,37,-46.76610,-23.45627,2024-08-27,22:00:00,7.66518,5.30304,49.0068,4.91620,293.681,0.553365,4.01855,6.58287,5.29414,5965.45,5885.48,4903.38,1627.31
284,23,37,-46.76610,-23.45627,2024-08-27,23:00:00,5.01223,7.50499,50.7502,5.19090,320.216,0.421626,4.42140,6.85775,5.55150,6481.18,6423.16,5415.22,1675.58
284,23,37,-46.76610,-23.45627,2024-08-28,00:00:00,2.45195,14.7577,52.7799,5.28385,400.770,0.520465,5.83831,8.17046,6.51030,8046.68,7873.80,6122.25,1667.26
284,23,37,-46.76610,-23.45627,2024-08-28,01:00:00,0.476498,31.1715,56.8617,5.90505,580.419,0.713958,9.12531,12.6220,9.81398,11596.2,11014.1,7421.56,1776.13
284,23,37,-46.76610,-23.45627,2024-08-28,02:00:00,0.191378E-01,70.0600,62.5331,8.02130,939.375,1.41338,15.6749,19.4162,15.6291,18576.4,16774.3,9196.28,2048.96
284,23,37,-46.76610,-23.45627,2024-08-28,03:00:00,0.750716E-02,91.0646,65.8792,8.93895,1133.80,1.70479,19.0848,21.9999,18.1464,22553.2,20376.1,10946.9,2313.29
284,23,37,-46.76610,-23.45627,2024-08-28,04:00:00,0.115570E-01,84.7327,65.6302,8.54399,1074.03,1.56762,17.9733,21.1769,17.1704,21844.7,19842.3,10907.7,2276.80
284,23,37,-46.76610,-23.45627,2024-08-28,05:00:00,0.116641E-01,81.7033,65.8403,8.84722,1037.63,1.55233,17.3094,21.2142,16.6839,21299.1,19423.4,10877.4,2289.69
284,23,37,-46.76610,-23.45627,2024-08-28,06:00:00,0.425808,83.8136,65.5006,8.90540,1051.02,1.63997,17.5730,23.1379,17.4578,21335.3,19312.8,10584.4,2209.68
284,23,37,-46.76610,-23.45627,2024-08-28,07:00:00,7.08655,74.0327,57.5595,7.08806,956.603,1.44639,15.7495,23.1032,17.0791,18895.7,16982.7,9137.25,1954.57
284,23,37,-46.76610,-23.45627,2024-08-28,08:00:00,12.6022,81.6355,55.9835,6.41425,1022.67,1.38363,16.7999,25.0523,19.7964,19736.7,17810.1,9955.55,2197.89
284,23,37,-46.76610,-23.45627,2024-08-28,09:00:00,19.7195,63.3510,52.7376,5.31889,868.669,1.21852,13.9314,24.6700,19.2956,16513.8,15323.0,9528.76,2162.35
284,23,37,-46.76610,-23.45627,2024-08-28,10:00:00,28.0969,47.7745,51.4308,4.74944,758.231,1.24743,11.7176,24.9405,18.8945,14184.9,13040.0,8224.82,1990.20
284,23,37,-46.76610,-23.45627,2024-08-28,11:00:00,37.7279,36.4428,51.4107,5.30216,689.380,1.48682,10.1194,26.1911,19.0127,12663.1,11347.0,6990.98,1794.90
284,23,37,-46.76610,-23.45627,2024-08-28,12:00:00,47.5601,28.0689,51.5037,5.45447,647.136,1.50487,9.01675,28.2890,18.7307,11509.5,9959.78,5849.14,1555.27
